Invoice,InvoiceDate,CustomerID,Country,StockCode,Description,Category,Quantity,Price,TotalLine
INV2190,2025-02-07,98567,Unknown,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,1,85.53,85.53
INV2109,2025-02-07,71324,Unknown,56321G,Blue Spotty Shopping Bag,Storage & Organization,32,27.17,869.44
INV8765,2025-02-07,17850,Israel,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,7,79.53,556.71
INV9876,2025-02-07,86789,Unknown,93207AT,Set/3 Retro Wooden Spoons,Unknown Category,30,16.15,484.49999999999994
INV0987,2025-02-07,45321,Bahrain,84406B,Vintage Union Jack Cushion Cover,Home Decor & Furnishings,28,76.3,2136.4
INV0987,2025-02-07,92789,Austria,78543AR,Children's Animal Print Apron,Kids & Toys,4,30.41,121.64
INV0987,2025-02-07,92789,Norway,78543AR,Children's Animal Print Apron,Kids & Toys,4,30.41,121.64
INV0987,2025-02-07,92789,EIRE,78543AR,Children's Animal Print Apron,Kids & Toys,4,30.41,121.64
INV1098,2025-02-07,45321,Bahrain,98765AL,Paris Themed Gift Bag Large,Unknown Category,6,32.7,196.20000000000002
INV4321,2025-02-07,95321,Japan,56321CU,Wooden Pegs In A Bag,Unknown Category,19,70.4,1337.6000000000001
INV4321,2025-02-07,95321,United Kingdom,56321CU,Wooden Pegs In A Bag,Unknown Category,19,70.4,1337.6000000000001
INV7654,2025-02-07,20139,Brazil,85123AD,Chalkboard Hanging Kitchen Sign,Wall Art & Signs,10,65.93,659.3000000000001
INV7654,2025-02-07,20139,Lebanon,85123AD,Chalkboard Hanging Kitchen Sign,Wall Art & Signs,10,65.93,659.3000000000001
INV8765,2025-02-08,78567,Unknown,78543CT,Green Leaf Print Window Film,Textiles & Linens,8,45.96,367.68
INV2345,2025-02-08,74567,Unknown,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,35,63.78,2232.3
INV2190,2025-02-08,28422,Germany,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,26,56.35,1465.1000000000001
INV6543,2025-02-08,47321,RSA,97531BB,Red & White Gingham Tablecloth,Kitchenware & Dining,31,34.93,1082.83
INV4321,2025-02-08,47321,RSA,98765T,Small Antique White Lantern,Home Decor & Furnishings,29,27.8,806.2
INV0987,2025-02-08,45321,Bahrain,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,1,69.76,69.76
INV5432,2025-02-08,65321,Austria,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,37,96.8,3581.6
INV5432,2025-02-08,65321,Bahrain,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,37,96.8,3581.6
INV5432,2025-02-08,65321,Hong Kong,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,37,96.8,3581.6
INV5432,2025-02-08,65321,Lebanon,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,37,96.8,3581.6
INV5432,2025-02-08,65321,United Arab Emirates,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,37,96.8,3581.6
INV6543,2025-02-08,57321,Saudi Arabia,56321G,Blue Spotty Shopping Bag,Storage & Organization,28,27.17,760.76
INV8765,2025-02-08,48567,Channel Islands,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,17,79.53,1352.01
INV4321,2025-02-08,42678,Germany,93207BL,Geometric Print Notebook A5,Stationery & Office,5,29.67,148.35000000000002
INV2109,2025-02-08,47321,RSA,93207CV,Set/4 Coloured Ceramic Egg Cups,Unknown Category,15,98.48,1477.2
INV1234,2025-02-08,64567,Italy,56321CC,Silver Plated Cake Slice,Retro & Vintage,27,60.01,1620.27
INV1234,2025-02-08,64567,United Arab Emirates,56321CC,Silver Plated Cake Slice,Retro & Vintage,27,60.01,1620.27
INV6543,2025-02-08,58567,Cyprus,65432X,Retro Telephone Box Money Bank,Retro & Vintage,35,3.57,124.94999999999999
INV6543,2025-02-08,58567,Australia,65432X,Retro Telephone Box Money Bank,Retro & Vintage,35,3.57,124.94999999999999
INV3456,2025-02-08,85321,Unknown,65432J,Grow Your Own Basil Kit,Garden & Outdoor,18,2.48,44.64
INV0987,2025-02-09,58567,Cyprus,56321CU,Wooden Pegs In A Bag,Unknown Category,22,70.4,1548.8000000000002
INV0987,2025-02-09,58567,Australia,56321CU,Wooden Pegs In A Bag,Unknown Category,22,70.4,1548.8000000000002
INV8765,2025-02-09,33298,European Community,71053AE,Green Retro Metal Dustbin,Unknown Category,2,58.08,116.16
INV8765,2025-02-09,33298,Japan,71053AE,Green Retro Metal Dustbin,Unknown Category,2,58.08,116.16
INV8765,2025-02-09,33298,Japan,71053AE,Green Retro Metal Dustbin,Unknown Category,2,58.08,116.16
INV2190,2025-02-09,42678,Germany,71053CG,Faux Fur Hot Water Bottle,Bath & Body,27,29.79,804.3299999999999
INV6543,2025-02-09,49213,Unknown,86420Q,Giant Wooden Game Dice,Kids & Toys,6,23.8,142.8
INV6543,2025-02-09,62789,Unknown,93207CD,Best Mum Hanging Plaque,Unknown Category,34,91.22,3101.48
INV1098,2025-02-09,52789,USA,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,38,70.53,2680.14
INV1098,2025-02-09,52789,Belgium,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,38,70.53,2680.14
INV0987,2025-02-09,87321,Unknown,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,35,87.91,3076.85
INV2190,2025-02-09,95321,Japan,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,17,14.77,251.09
INV2190,2025-02-09,95321,United Kingdom,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,17,14.77,251.09
INV8901,2025-02-09,97321,Poland,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,30,28.46,853.8000000000001
INV8901,2025-02-09,97321,Italy,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,30,28.46,853.8000000000001
INV8765,2025-02-09,79213,Unknown,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,39,70.53,2750.67
INV7654,2025-02-09,44567,Unknown,54321AM,Set/5 Enamel Kitchen Utensils,Kitchenware & Dining,29,12.31,356.99
INV3456,2025-02-09,32654,Unknown,86420BS,Yellow Submarine Lunch Bag,Travel Accessories,1,58.07,58.07
INV4321,2025-02-09,95321,Japan,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,39,67.84,2645.76
INV4321,2025-02-09,95321,United Kingdom,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,39,67.84,2645.76
INV1098,2025-02-09,16921,Unknown,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,24,21.15,507.59999999999997
INV2345,2025-02-10,26710,United Arab Emirates,78543H,French Blue Enamel Tea Pot,Kitchenware & Dining,11,50.58,556.38
INV2345,2025-02-10,26710,RSA,78543H,French Blue Enamel Tea Pot,Kitchenware & Dining,11,50.58,556.38
INV2345,2025-02-10,26710,Italy,78543H,French Blue Enamel Tea Pot,Kitchenware & Dining,11,50.58,556.38
INV0987,2025-02-10,49213,Unknown,86420AI,Vintage Red Radio Clock,Retro & Vintage,1,14.7,14.7
INV2190,2025-02-10,50678,Australia,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,40,41.69,1667.6
INV2190,2025-02-10,50678,Italy,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,40,41.69,1667.6
INV2190,2025-02-10,50678,Finland,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,40,41.69,1667.6
INV2190,2025-02-10,94567,Unknown,78543H,French Blue Enamel Tea Pot,Kitchenware & Dining,3,50.58,151.74
INV4567,2025-02-10,17404,European Community,54321BW,Gnome Garden Statue Small,Garden & Outdoor,6,9.2,55.199999999999996
INV4567,2025-02-10,17404,Saudi Arabia,54321BW,Gnome Garden Statue Small,Garden & Outdoor,6,9.2,55.199999999999996
INV4567,2025-02-10,17404,Switzerland,54321BW,Gnome Garden Statue Small,Garden & Outdoor,6,9.2,55.199999999999996
INV8765,2025-02-10,91324,Switzerland,65432X,Retro Telephone Box Money Bank,Retro & Vintage,25,3.57,89.25
INV7654,2025-02-10,13047,Unknown,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,4,96.8,387.2
INV2345,2025-02-10,81324,Unknown,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,18,21.15,380.7
INV2190,2025-02-10,28422,Germany,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,6,6.0,36.0
INV2190,2025-02-10,62789,Unknown,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,20,79.53,1590.6
INV7654,2025-02-10,92789,Austria,12345BX,Wooden Bird Feeder Kit,Garden & Outdoor,40,14.13,565.2
INV7654,2025-02-10,92789,Norway,12345BX,Wooden Bird Feeder Kit,Garden & Outdoor,40,14.13,565.2
INV7654,2025-02-10,92789,EIRE,12345BX,Wooden Bird Feeder Kit,Garden & Outdoor,40,14.13,565.2
INV0987,2025-02-10,39201,Greece,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,17,87.91,1494.47
INV4567,2025-02-10,25376,Spain,56321CU,Wooden Pegs In A Bag,Unknown Category,22,70.4,1548.8000000000002
INV0123,2025-02-10,35109,RSA,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,34,37.94,1289.96
INV0123,2025-02-10,35109,Israel,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,34,37.94,1289.96
INV6543,2025-02-11,51324,European Community,54321BW,Gnome Garden Statue Small,Garden & Outdoor,15,9.2,138.0
INV7654,2025-02-11,17850,Israel,65432BZ,Tiny Metal Suitcase Storage Box,Storage & Organization,3,87.78,263.34000000000003
INV2109,2025-02-11,86789,Unknown,12345BF,Rainbow Stripe Woven Rug,Textiles & Linens,18,7.87,141.66
INV0987,2025-02-11,38564,Italy,30987CS,Set/3 Small Tin Canisters,Storage & Organization,5,45.7,228.5
INV7654,2025-02-11,58567,Cyprus,65432BZ,Tiny Metal Suitcase Storage Box,Storage & Organization,34,87.78,2984.52
INV7654,2025-02-11,58567,Australia,65432BZ,Tiny Metal Suitcase Storage Box,Storage & Organization,34,87.78,2984.52
INV2190,2025-02-11,70678,Unknown,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,2,79.53,159.06
INV6543,2025-02-11,63210,Lithuania,45678AK,White Wooden Love Heart Hook,Home Decor & Furnishings,38,24.33,924.54
INV6543,2025-02-11,63210,Canada,45678AK,White Wooden Love Heart Hook,Home Decor & Furnishings,38,24.33,924.54
INV4567,2025-02-11,66789,Unknown,98765CN,Black & White Striped Rug,Textiles & Linens,23,61.52,1414.96
INV2109,2025-02-11,58567,Cyprus,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,1,96.8,96.8
INV2109,2025-02-11,58567,Australia,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,1,96.8,96.8
INV2190,2025-02-11,22019,Germany,56321BK,Novelty Rubber Duck Bath Toy,Gifts & Novelty Items,19,28.55,542.45
INV2190,2025-02-11,22019,Netherlands,56321BK,Novelty Rubber Duck Bath Toy,Gifts & Novelty Items,19,28.55,542.45
INV8765,2025-02-11,17404,European Community,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,27,47.0,1269.0
INV8765,2025-02-11,17404,Saudi Arabia,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,27,47.0,1269.0
INV8765,2025-02-11,17404,Switzerland,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,27,47.0,1269.0
INV0123,2025-02-11,98567,Unknown,98765CN,Black & White Striped Rug,Textiles & Linens,32,61.52,1968.64
INV2109,2025-02-11,33298,European Community,67890BY,Personalised Name Mug,Mugs & Drinkware,31,56.64,1755.84
INV2109,2025-02-11,33298,Japan,67890BY,Personalised Name Mug,Mugs & Drinkware,31,56.64,1755.84
INV2109,2025-02-11,33298,Japan,67890BY,Personalised Name Mug,Mugs & Drinkware,31,56.64,1755.84
INV9012,2025-02-11,38564,Italy,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,11,41.69,458.59
INV9876,2025-02-12,77321,Unknown,65432X,Retro Telephone Box Money Bank,Retro & Vintage,8,3.57,28.56
INV4321,2025-02-12,41329,Iceland,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,38,24.19,919.22
INV4321,2025-02-12,41329,Canada,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,38,24.19,919.22
INV4321,2025-02-12,41329,Belgium,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,38,24.19,919.22
INV1098,2025-02-12,17850,Israel,98765BD,Wooden Hanging Letter 'A',Unknown Category,20,75.78,1515.6
INV2109,2025-02-12,85321,Unknown,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,14,37.94,531.16
INV0987,2025-02-12,28422,Germany,54321CO,Metal Star T-Light Holder,Lighting & Candles,31,2.79,86.49
INV5432,2025-02-12,16364,Canada,13579BQ,Green Floral Garden Gloves,Garden & Outdoor,12,6.78,81.36
INV8765,2025-02-12,43210,Unknown,71053AE,Green Retro Metal Dustbin,Unknown Category,2,58.08,116.16
INV2190,2025-02-12,54567,Hong Kong,24680AZ,Retro Sweet Shop Candy Jar,Retro & Vintage,22,3.07,67.53999999999999
INV2345,2025-02-12,99213,RSA,65432BZ,Tiny Metal Suitcase Storage Box,Storage & Organization,40,87.78,3511.2
INV2109,2025-02-12,47321,RSA,12345V,Set/3 Polka Dot Storage Boxes,Storage & Organization,0,60.87,0.0
INV2109,2025-02-12,71324,Unknown,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,10,97.12,971.2
INV2109,2025-02-12,89213,Unknown,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,1,97.12,97.12
INV5432,2025-02-12,61324,Czech Republic,85123CF,Giant Polka Dot Beach Ball,Unknown Category,2,56.62,113.24
INV5432,2025-02-12,61324,RSA,85123CF,Giant Polka Dot Beach Ball,Unknown Category,2,56.62,113.24
INV5432,2025-02-12,61324,Brazil,85123CF,Giant Polka Dot Beach Ball,Unknown Category,2,56.62,113.24
INV6543,2025-02-12,35109,RSA,54321BW,Gnome Garden Statue Small,Garden & Outdoor,19,9.2,174.79999999999998
INV6543,2025-02-12,35109,Israel,54321BW,Gnome Garden Statue Small,Garden & Outdoor,19,9.2,174.79999999999998
INV1098,2025-02-13,78567,Unknown,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,26,6.0,156.0
INV8765,2025-02-13,83210,Sweden,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,38,86.72,3295.36
INV8765,2025-02-13,83210,United Kingdom,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,38,86.72,3295.36
INV8765,2025-02-13,83210,Japan,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,38,86.72,3295.36
INV8765,2025-02-13,83210,Iceland,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,38,86.72,3295.36
INV2109,2025-02-13,64567,Italy,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,25,67.86,1696.5
INV2109,2025-02-13,64567,United Arab Emirates,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,25,67.86,1696.5
INV8765,2025-02-13,67321,Unknown,97531BT,Flamingo Print Woven Purse,Unknown Category,36,9.8,352.8
INV8765,2025-02-13,64567,Italy,85123AD,Chalkboard Hanging Kitchen Sign,Wall Art & Signs,34,65.93,2241.6200000000003
INV8765,2025-02-13,64567,United Arab Emirates,85123AD,Chalkboard Hanging Kitchen Sign,Wall Art & Signs,34,65.93,2241.6200000000003
INV5432,2025-02-13,20139,Brazil,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,22,56.35,1239.7
INV5432,2025-02-13,20139,Lebanon,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,22,56.35,1239.7
INV1098,2025-02-13,62789,Unknown,56321CU,Wooden Pegs In A Bag,Unknown Category,7,70.4,492.80000000000007
INV0987,2025-02-13,80678,Sweden,22045AC,Silver Plated Photo Frame 5x7,Home Decor & Furnishings,38,82.01,3116.38
INV7890,2025-02-13,69213,Unknown,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,26,70.53,1833.78
INV2109,2025-02-13,36472,Czech Republic,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,39,75.66,2950.74
INV0987,2025-02-13,73210,Unknown,45678S,Black Skull & Crossbone Lunch Box,Travel Accessories,1,39.38,39.38
INV5432,2025-02-13,17404,European Community,56321BK,Novelty Rubber Duck Bath Toy,Gifts & Novelty Items,40,28.55,1142.0
INV5432,2025-02-13,17404,Saudi Arabia,56321BK,Novelty Rubber Duck Bath Toy,Gifts & Novelty Items,40,28.55,1142.0
INV5432,2025-02-13,17404,Switzerland,56321BK,Novelty Rubber Duck Bath Toy,Gifts & Novelty Items,40,28.55,1142.0
INV6543,2025-02-13,24133,France,54321CO,Metal Star T-Light Holder,Lighting & Candles,40,2.79,111.6
INV6543,2025-02-13,24133,Singapore,54321CO,Metal Star T-Light Holder,Lighting & Candles,40,2.79,111.6
INV7654,2025-02-13,85321,Unknown,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,3,41.69,125.07
INV0987,2025-02-14,97321,Poland,78543CT,Green Leaf Print Window Film,Textiles & Linens,39,45.96,1792.44
INV0987,2025-02-14,97321,Italy,78543CT,Green Leaf Print Window Film,Textiles & Linens,39,45.96,1792.44
INV8901,2025-02-14,16364,Canada,78543AR,Children's Animal Print Apron,Kids & Toys,33,30.41,1003.53
INV4321,2025-02-14,73210,Unknown,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,22,85.53,1881.66
INV2190,2025-02-14,74567,Unknown,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,38,11.32,430.16
INV1098,2025-02-14,61324,Czech Republic,65432X,Retro Telephone Box Money Bank,Retro & Vintage,26,3.57,92.82
INV1098,2025-02-14,61324,RSA,65432X,Retro Telephone Box Money Bank,Retro & Vintage,26,3.57,92.82
INV1098,2025-02-14,61324,Brazil,65432X,Retro Telephone Box Money Bank,Retro & Vintage,26,3.57,92.82
INV2190,2025-02-14,99213,RSA,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,18,65.93,1186.7400000000002
INV0987,2025-02-14,75321,Unknown,65432AP,Rabbit Design Door Stop,Unknown Category,16,80.11,1281.76
INV7654,2025-02-14,84567,Denmark,78543CT,Green Leaf Print Window Film,Textiles & Linens,36,45.96,1654.56
INV7654,2025-02-14,84567,United Arab Emirates,78543CT,Green Leaf Print Window Film,Textiles & Linens,36,45.96,1654.56
INV9012,2025-02-14,76789,Unknown,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,24,48.83,1171.92
INV8765,2025-02-14,64567,Italy,93207BL,Geometric Print Notebook A5,Stationery & Office,3,29.67,89.01
INV8765,2025-02-14,64567,United Arab Emirates,93207BL,Geometric Print Notebook A5,Stationery & Office,3,29.67,89.01
INV6543,2025-02-14,58567,Cyprus,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,15,11.32,169.8
INV6543,2025-02-14,58567,Australia,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,15,11.32,169.8
INV8765,2025-02-14,15093,Saudi Arabia,84406CH,Glass Display Dome with Base,Unknown Category,24,70.17,1684.08
INV6543,2025-02-14,27183,Greece,13579AY,Blue Polka Dot Travel Mug,Bath & Body,2,33.99,67.98
INV0987,2025-02-14,63210,Lithuania,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,8,6.0,48.0
INV0987,2025-02-14,63210,Canada,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,8,6.0,48.0
INV2109,2025-02-15,55321,Denmark,65432AP,Rabbit Design Door Stop,Unknown Category,26,80.11,2082.86
INV2109,2025-02-15,54567,Hong Kong,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,16,31.93,510.88
INV7890,2025-02-15,39201,Greece,98765BD,Wooden Hanging Letter 'A',Unknown Category,34,75.78,2576.52
INV9012,2025-02-15,97321,Poland,67890BY,Personalised Name Mug,Mugs & Drinkware,9,56.64,509.76
INV9012,2025-02-15,97321,Italy,67890BY,Personalised Name Mug,Mugs & Drinkware,9,56.64,509.76
INV0987,2025-02-15,47321,RSA,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,29,87.91,2549.39
INV8765,2025-02-15,86789,Unknown,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,13,31.93,415.09
INV4321,2025-02-15,30117,United Kingdom,71053AW,Giant Pencil Eraser Set,Stationery & Office,34,61.15,2079.1
INV5432,2025-02-15,48567,Channel Islands,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,34,31.93,1085.62
INV2109,2025-02-15,22019,Germany,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,30,37.94,1138.1999999999998
INV2109,2025-02-15,22019,Netherlands,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,30,37.94,1138.1999999999998
INV2190,2025-02-15,26710,United Arab Emirates,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,0,67.84,0.0
INV2190,2025-02-15,26710,RSA,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,0,67.84,0.0
INV2190,2025-02-15,26710,Italy,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,0,67.84,0.0
INV5432,2025-02-15,75321,Unknown,85123AD,Chalkboard Hanging Kitchen Sign,Wall Art & Signs,30,65.93,1977.9
INV1098,2025-02-15,19237,Unknown,30987CS,Set/3 Small Tin Canisters,Storage & Organization,3,45.7,137.10000000000002
INV2109,2025-02-15,83210,Sweden,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,6,89.52,537.12
INV2109,2025-02-15,83210,United Kingdom,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,6,89.52,537.12
INV2109,2025-02-15,83210,Japan,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,6,89.52,537.12
INV2109,2025-02-15,83210,Iceland,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,6,89.52,537.12
INV1098,2025-02-15,87321,Unknown,98765N,Retro Camera Pencil Sharpener,Stationery & Office,38,1.32,50.160000000000004
INV2190,2025-02-16,26710,United Arab Emirates,22045CW,Retro Spotty Storage Tin,Unknown Category,40,38.4,1536.0
INV2190,2025-02-16,26710,RSA,22045CW,Retro Spotty Storage Tin,Unknown Category,40,38.4,1536.0
INV2190,2025-02-16,26710,Italy,22045CW,Retro Spotty Storage Tin,Unknown Category,40,38.4,1536.0
INV1098,2025-02-16,36472,Czech Republic,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,32,41.69,1334.08
INV6543,2025-02-16,64567,Italy,97531R,Floral Print Fabric Gift Wrap,Unknown Category,40,87.28,3491.2
INV6543,2025-02-16,64567,United Arab Emirates,97531R,Floral Print Fabric Gift Wrap,Unknown Category,40,87.28,3491.2
INV8765,2025-02-16,91324,Switzerland,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,39,75.66,2950.74
INV6543,2025-02-16,37210,Malta,85123CF,Giant Polka Dot Beach Ball,Unknown Category,26,56.62,1472.12
INV2190,2025-02-16,16921,Unknown,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,10,96.8,968.0
INV4321,2025-02-16,90678,Sweden,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,20,31.93,638.6
INV4321,2025-02-16,90678,Japan,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,20,31.93,638.6
